comment_id,author,comment_text,label
Ugw9EekjUSeaynmNp-J4AaABAg,@sarmilagupta2504,"Promo hebat di 【P】【U】【L】【A】【U】【7】【7】【7】, jangan sampai ketinggalan!",1
UgyRlVryJv9YzrkKqDN4AaABAg,@Ankitkumar-is4ru,🅿️🆄🅻🅰️🆄777 punya fitur paling lengkap,1
UgwveghMoA_ZVKf6yU14AaABAg,@NJ_sivia,"02:30 Rezeki datang terus dari ρüℓAυ777, gokil!",1
UgwnACtNcViANBiNwlJ4AaABAg,@krishnaBadur1298,Ｐｕｌａｕ７７７ tempat hiburan digital terbaik,1
Ugwxl6LWyB1eWczHtIt4AaABAg,@son_goku_0.2_ss2,Kemenangan menantimu di Ｐｕｌａｕ７７７,1
UgzzleUtD3I1OisjpHh4AaABAg,@akachanel9822,Aduhhh eta sampah meuni loba kitu😢,0
Ugxyx1OdEV9KGxlW-_V4AaABAg,@Sukhraj818,Ｐｕｌａｕ７７７ bikin hari makin berwarna,1
UgyZMfsnCaOju461hlN4AaABAg,@fahrisamudrayt9523,mantap mang,0
UgxwDApPHLPhL7J7yYZ4AaABAg,@MdSohanuddin-bb9pk,Raih kemenangan besar dengan Pulau777!,1
Ugw2CvJGSeRNaPVuWqV4AaABAg,@SudipChalak-bt3vc,Ｐｕｌａｕ７７７ gak ada duanya,1
UgzAIcefOVAHFVpYuVx4AaABAg,@fahrammuhamad_,Mang dede sampahna suganteh bade d bersihan,0
UgymSZlqA_idJq6AUex4AaABAg,@TIANTUNE,Lokasi mana bang,0
UgyIb5zv-COuqDEAvJF4AaABAg,@DeniMustari-h5v,Ga ada aming rizky art,0
Ugz1bdIkYWkDvWWJkjZ4AaABAg,@AalimMustofa-pg2jq,Amajon,0
Ugy4o6lXNYj2rAqtSbh4AaABAg,@firdaaisyachrachman8007,eta Rizki art geuning ari jang Aming geus nikah kitu..😂😂😂,0
UgwJacqTIWDFTzlJmhp4AaABAg,@iwanridwan8385,Mantap nyooh,0
UgztbM-I-98WADIXh7B4AaABAg,@cuenkriyanto238,Yg komen judol bnyak amat sue,0
UgyVD0NRS04H82kK8yp4AaABAg,@affannurhasan6666,Eta mah tempat suting na si rizki art... Lamun teu suting ka luar ... Kocak... Tapi alus daerah na asri keneh,0
Ugzp6nkoxs8Gz3Elqpp4AaABAg,@alifbushido06,aya ku koplok jelema teh ngaleupaskeun aligator ka walungan..,0
UgzfL4gXNMcVQXzGkhF4AaABAg,@IsepnurdinSaepulmillah,Aya keneh aa lelena mun aya bade ka dinya😊,0
UgygLfKoJxsrxXbEjIx4AaABAg,@EsihSukaesih-cf4gm,Assalam mualaikum wr wb bandung hadir nyimak vidionya A dd Alhamdulillah dapat ikan  besar  semoga berkah sehat selalu ya dan cenelnya semakin sukses amiin 🙏🤲,0
Ugz5zDEJ8K6VJq6QElx4AaABAg,@Satini-pt3wf,Aa enoun....lain kali pake kompresor biar nggak capek,0
Ugzyy8MvTxWSEA1qVgh4AaABAg,@inulpok,"Tempat terbaik 💥𝐈𝙉𝐔𝐋𝐏𝙊𝐊𝐄𝐑 💥 , gapernah bikin kecewa good lah😍",1
Ugzl88C1yDIxkPMga1p4AaABAg,@SumarnoSumarno-y6s,Nembe muncul deui a dede tos lami 😂🙏👍,0
Ugw0lLH_IeswLoba_yZ4AaABAg,@vlogmamahaa89,Alhamdulilah ya Aa dapet ikan super,0
Ugw8-ba0tdG5NOu3TsZ4AaABAg,@AK47Mastery,pake tehnik 1 kill dong tante,0
Ugy-olTx97fPuf36PD94AaABAg,@AgungTravino1995,Bilng stopp doongg 😂😂,0
UgzfgvZ3vuHGucs0Gjl4AaABAg,@YogiVebriyantoprimayanachannel,Sukses dan sehat selalu dede inoen,0
UgxQMLFQZT8j8rrMiJN4AaABAg,@TonyToterasu,wow,0
UgwudbLgYy0Hk_tGWMF4AaABAg,@Apriansyah-b4t,Bogor hadir Aa😂,0
UgykUKJhckJo-uppxqR4AaABAg,@isham_official8837,Aduh aa Riski Aya deui euy,0
Ugynvjt-1RlYXYo182R4AaABAg,@DidinSaepudin-l8m,Enaknya nyari apa pagi-pagi enaknya makan uduk nasi rames selain huruf apalagi ikan bawal nasi goreng😊,0
UgyrXOALH_Z7W4mifSl4AaABAg,@BobbyNugroho-v3k,"kali ini w kecewa si sama konten ini karna w punya aligator sepatula kesayangan w ,sorry ya🙏🏻",0
UgwE4fAn-52ui455S9F4AaABAg,@nacepsurahman1629,Yaelahh....penn bakar ikan piaraan nya sja sampe sebegitu nya gimmicknya.ngakakkk😂,0
UgwrPg_di6N6Knn-FL14AaABAg,@MuhamadFauzi-n7e,Pake mesin penyedot cai a Abeh terehh,0
UgxhRshkcHZXElvwSut4AaABAg,@TheWander2,Lain memang kalau suhu😂😂😂,0
Ugwyb-lIe6PPg38dI954AaABAg,@RendiLoberto,Rizki art udah gk ngonten lagi knpa,0
UgzxG8tTqld4TIFrvD94AaABAg,@bakrisulaiman8206,"Aligator nya dtg kg pake paspor ya a dede,jd di hukum ya 😅😅",0
UgwPutFJP77yk7Iph994AaABAg,@sofyanboaa,aligatornyoooo,0
UgzyAxKG5mKkx3mWp_Z4AaABAg,@soepardjo7267,dijawa kotor semua kah sungainya,0
Ugz9MqJhT6OdHOs_E094AaABAg,@ridoginanjar13,Teu mungkin ah. Meuli lauk nage😂,0
UgyVM5IKjCUkA1NZMTZ4AaABAg,@GilangDagul,A Dede suruh a Rizki art ngonten lagi,0
UgyVCR1vqe8gi6xLqL14AaABAg,@dgaming6140,Mau nonton mukbang nya besok yahh guys skip ajh,0
UgxRV3ojY3svp_qNLQx4AaABAg,@zaynulkamal3227,Kang eta sampahna punten d hanyatkeun sakantenan,0
Ugw9NK4Qq2zkW8i5A-d4AaABAg,@NotBjorka062,"Punten kang selama ini kang dede bisa menapkahi kelurga itu ada campur tangan alam juga, gak ada gitu niat bersihin sampah yang ada didepan mata itu anggap saja sebagai  hadiah buat alam yang selama ini sudah membantu perekonomian kang dede ? Jangan cuma ngomong doang ke penonton  yg katanya harus mencintai alam, menjaga alam, tapi kenyataan nya sama sama gak peduli ke gitu terhadap kebersihan alam.",0
Ugw-Jow1Qrp47IQ_2dB4AaABAg,@TheSatanic-666,"Hati"", nanti di kiranya itu ikan ada yg buang ke sungai",0
UgwKOvn2JrGc4tA_Lul4AaABAg,@definsaputra8457,19:55 di banting nyo😭😂,0
UgyO3JoFawOkCaYCtdV4AaABAg,@Penonton.youtube,Sungai sampah 🥹,0
UgzgB4d8In8WxKjg3op4AaABAg,@ikhsan9926,wojieeegg di smekdon a,0
Ugx_vPZIu0CIMeh57BJ4AaABAg,@alitmanis4637,Rizki ART channelnya mati tah ?,0
UgyiT9ssY7Gd5GopIe54AaABAg,@egapratama1236,Buset aligator bisa Ada disitu,0
UgzddmNBzSpySLohLlZ4AaABAg,@YudiYudi-d7r,"mana euy part 2 na, uing nyampe nahan hitut nungguin part 2nya🗿😂",0
UgzoywztscIwc0GLPJ54AaABAg,@IwanTawesshorts,Beuuuuh baboooon,0
UgxmHPUwjCsRMQQmvqd4AaABAg,@Rayyan_kuliner,Mantap nyooooo,0
Ugyn2IsAonIw5Iv9FUx4AaABAg,@DedenHasan-v6b,A Dede tolong bilangin sama a Rizky ngonten lagi gtu aku sudah kangen sama konten kontennya.,0
Ugx1NX-NNCuny3ahNO54AaABAg,@zovienronie4861,a dede punten.. numpang tanya.. rizki art naha tara bikin konten deui di YouTube na,0
UgxjEGU0ZPWGEA9ZE_N4AaABAg,@aminnurhasan-ym3pp,Nu di kolam eta teh nya a?,0
UgzOQL1p59mNX10Urht4AaABAg,@NANDABEBAS,Buset sampah kali nya,0
UgxyJKz9bci4VRAIpgp4AaABAg,@SOBAT_SEHOBI,Semangat,0
UgzuVIyu0p00tFc0leV4AaABAg,@jalu_kameramen,BUADAGNYOOOHHH.....,0
UgzywrEr6qC9oKXPrjV4AaABAg,@FarahDina-mv4jm,Hadir😊,0
UgxKOCyLChjan8BG_ht4AaABAg,@seputathoby4166,"Nasib nasib,sial sekali nasib si aligator harus bertemu predator alam sang pemuncak rantai makanan😂",0
UgwzCGE5rtPiYMrDOeR4AaABAg,@budiutomo1697,Dede inoen kerjanya males giliran makan paling banyak sendiri,0
UgyA4YlA8k0EHnCH1o14AaABAg,@doybaret,Mantap nguras sungai kecil dapat ikan aligator,0
UgyKincu6Yq3IhqI5mt4AaABAg,@nisanisa9460,Lanjut part 2 jagisuk di bakar😂😂,0
UgwUTz_lm7qDZ28fp_N4AaABAg,@dedijunaidi1613,piaraan sorangan eta mah,0
Ugx1yr5_pORcS01S9Q54AaABAg,@kibot_saku,ubeg ubeg banyune di ubeg ubeg,0
UgxjwGw9Xo82bVE_SdB4AaABAg,@bangzulfiart,Alhamdulillah Rizky art ngonten lagi,0
Ugy0NXY0U3kv8duW1Th4AaABAg,@aXEL-c7z4w,"574,,,,",0
UgwmbTSPNNNjhkz9UVl4AaABAg,@BungAanHaris,Judulnya kebolak 😂,0
UgwrBckSyCHr2l7zuS94AaABAg,@robyadji7198,Sehat selalu aa dede ... Kok rizki art ga ada kontennya nya lagi ya...,0
Ugxl90SUHwgQHqUN5kR4AaABAg,@nisanisa9460,A rizki art ga uplod video lagi knp ya apa udah bosen jdi youtuber,0
UgxfBSoU6Kyf5vMBivx4AaABAg,@tasyaayu2786,A' Risky art suruh bikin konten YouTube lagi dong seperti dulu bersama team CABE,0
Ugx_RjrF3fwPHuSshod4AaABAg,@jettv2899,cara mematikannya sangat disayangkan...edukasi yang kurang bagus,0
UgzOicfPgtaQBmdPftx4AaABAg,@NamelessGhoulsGhaals,mantap A dede 👍👍😁,0
UgwqdkaYPlnn8HQQP8B4AaABAg,@Haromaentanahleluhurgmailcom,😮😮😮😮😮😮😮oooooo👍👍👍👍👍,0
Ugz-vL6_islBHw9f0bt4AaABAg,@NezukoKamado-td2er,cepet pake mesin hemat waktu juga,0
UgycMEZjGNUAY8nrjah4AaABAg,@Syhrlrdikaaa,di tunggu episode HELIKOPTER nya😂,0
UgwLa9dL-1F7Er6ZdHx4AaABAg,@rheatzyoffical9212,KAYAK NYA SENGAJA DI TAROK,0
Ugw1eFXjblwOlJIkulp4AaABAg,@boycandra7617,"LAUK arapaima nyasar kainya 
Emmmm momoknyooooo",0
UgwS74zywPd8UuQ2f0B4AaABAg,@suhaimihendy6074,Simu Loba runtah kitu a kontor meren,0
UgyMNvGUu4V486nX3-p4AaABAg,@Komang-nak-bali,Ikan arapaima ( aligator ). Itu klo dah gede bisa makan mnusia juga kang.. itu gedenya bisa panjang 3 meteran.,0
UgwtuTwV3fYmLp4BKOl4AaABAg,@taufiqurrahman2078,Ini si rizki art YouTube nya uda kaga aktif lagi apa gimana apa orangnya uda koid kok gak ada up video lagi,0
UgxbJuriyS6ivGrY0Xl4AaABAg,@Gado-gado_chanel.,ikan luar negri,0
Ugyi1lQrCjfHMdOiZaR4AaABAg,@อัศพงศ์ผลภิญโญ,gua member lama masih Gacoor diGa Ruda Hoki😎,1
Ugw-qFrcdVV8NOWy-n54AaABAg,@สุธัญลักษณ์บุผามาตร,Ga Ruda Ho ki-gokil banget pecah terus ga sia sia anjaay🔥,1
UgyOhqLM1J1QsP9kIx94AaABAg,@คําตันสันเบ็นโส๊บ,HRD gua juga ke gep anjiirr maen diGa Ru da Hoki😭,1
UgyppDmg_-qL4NOg3Up4AaABAg,@คะเนย์มีศักดิ์,🔥Ga Ru Da Ho Ki.fixx masuk list gacorr guaa,1
Ugz9GZ_7R8KgnzV1vEJ4AaABAg,@DellyHand,Garut hadir,0
Ugy4Ht31IiYGq3aEF694AaABAg,@คทารัตน์กิจใบ,Gokiill anjjay gegara komenan Ga ru da hoki dpt jp 5jt wkwkw🤣,1
UgyAzbqr2Qt6sLTwbmZ4AaABAg,@สุพัชริยาพรเกษร,Gua makin suka main diGA RU DA HO KI Gacoorr anjj🔥,1
UgzCWB2lHxfCuWft6lR4AaABAg,@ติ๋มมาตบันเทา,Gw barusan maen di garudahoki reaal cuy jepiii😎,1
Ugz0nxLbsVy3VwXoQzh4AaABAg,@Dansans10,Riskiart kenapa udah ga ngonten lagi,0
UgzpvwI0hsGo7QwVtGh4AaABAg,@88lumape80,Mantaaapp nyooooo,0
UgwMF6rmFZcv797JwJp4AaABAg,@jancuktamvan,Josss..makan🔥🔥,0
UgyxfxM0ff23_UqWzid4AaABAg,@dutabinomo,Karunya,0
UgyoLrQvIfceDhr4duJ4AaABAg,@asepopik3377,Rajapolah hadir  😂😂😂,0
UgwmZu-YUCgqhMKq-m54AaABAg,@PurnamaSidik-rr7tc,Tmn.y lom pnh nimbain y ..kaku megang ember.y 😁😁🙏,0
UgxwAE983NfQ7gQdG0R4AaABAg,@sicuit03,Naha ari Chanel Rizki Art tara upload?,0
UgwuztHUBWqyaR0akUB4AaABAg,@DickyDarmawan-iz3eu,Salam dari Bogor ❤,0
Ugw7pxCpe6bBd_1NZPV4AaABAg,@Dungkulfishing,Bener bener monster ini bang,0
Ugy6RvWKLS5vSmO2Iu14AaABAg,@fauziashari2778,Woy moderator lu komen lah STOP JUDI,0
UgzsByXsnG763lgmUux4AaABAg,@cahyadigustiarw7215,caption naa kumaha kasngg 😭,0
UgyUo66dsjuPzYS6TuF4AaABAg,@DafaObok-fi4om,anjg aing nempo na ker dahar😂 mana koneng deui,0
UgxozK-p1o7QocJ6SWp4AaABAg,@Pokeetric1234,𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 ini apa sih sebenernya? Kok bisa segitunya nyebar?,1
UgzEc1c0xp0F3qLkG2l4AaABAg,@darmolinus,a dede.... tong nuang kucubung deui nya😅😅😅😅 watir dekah😂😂😂,0
UgxvXZC8vUOF1cCtVdR4AaABAg,@RezaFahlevi-i2k,ᴄɪʙᴀᴛᴜʀ ʜᴀᴅɪʀ,0
Ugy9zpCUHIQT0L6-UEx4AaABAg,@BungBangcomedy-1,Hi brother❤ your vlog video and watching from Dhaka 🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩🇧🇩,0
UgxY0PonLEz-kZrN7jZ4AaABAg,@Fahmiabdlaziz,Hadir a dede,0
UgyihDPWcpNg1YbTYnh4AaABAg,@chadikumar4922,Temen kampus gue aja sampe bikin grup bahas 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 doang.,1
Ugxf-sz7h9o7Yps2zrV4AaABAg,@hendarprihatin9298,Ada notip dari tangan dewa bang dede langsung pantengin... Bakar ikan aligator,0
Ugyn1Zf5WcA28SDgN2N4AaABAg,@anup_kumar_01,"Keluarga gue aja yang gaptek, tiba-tiba ngomongin P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟.",1
Ugz3RF2u9wh0C1xh5T54AaABAg,@sunilbhavsar8811,"Gue nyari resep mie goreng, yang keluar malah iklan P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟.",1
UgzwdGzCZ-VVbwRilrJ4AaABAg,@LeylaBetul-x5e,Ada rasa puas tersendiri tiap habis main di P͎U͎L͎A͎U͎W͎I͎N͎.,1
Ugw3O3szl_4v3sxy9ZR4AaABAg,@PervinCigdem,"Gak nyangka iseng doang, eh malah ketagihan sama ＰＵＬＡＵＷＩＮ.",1
Ugw-PEIf5rfc70ZYkSl4AaABAg,@FethiHuseyin,"Gak nyangka sih, bisa se-enjoy ini di P̶U̶L̶A̶U̶W̶I̶N̶.",1
UgyY4_kkvh4t6MZwKTp4AaABAg,@SeymaNail,Kadang gak sadar udah sejam lebih di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟.,1
Ugz8grymuOyYEhttHJB4AaABAg,@BerfuZekiye,"Temen-temen gue pada pindah ke 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉, dan gue ngerti kenapanya.",1
UgwuaSkEAEv6dqmhes94AaABAg,@FaustoResendez,Gue udah punya tempat nongkrong favorit versi online: 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝.,1
UgxRPUIAC2HF0Ea_zut4AaABAg,@JaniSams,Waktu senggang sekarang lebih berfaedah bareng ＰⓤＬＡＵＷＩＮ.,1
UgxPgfbZnAXmwM-kDPR4AaABAg,@FikriTolgahan,"Nggak pernah semudah ini buat cari hiburan, apalagi ada P͓̽U͓̽L͓̽A͓̽U͓̽W͓̽I͓̽N͓̽.",1
UgxAFKk2XAn7EUUgLqZ4AaABAg,@MuhammedEda-j6k,Refresh otak tiap malem bareng 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.,1
Ugy_Owj52ZO8qYIKRjt4AaABAg,@AnmolGaming189,"Gila, ke mana-mana pasti kedengeran nama P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟, apaan tuh sebenernya?",1
UgyBKycT7MBgMZUHfcR4AaABAg,@Hendistory,Ketiga 😅,0
UgxkD0OEjfTeY6hOofp4AaABAg,@SylviaCordell,"Awalnya diajak temen, sekarang malah gue yang ngajakin orang ke P͓̽U͓̽L͓̽A͓̽U͓̽W͓̽I͓̽N͓̽.",1
UgzwRm8jATvcX0SsNCl4AaABAg,@Shdbwj,"Mau ngelawak dikit, tetep aja ada yang nyautin pake kata P͎U͎L͎A͎U͎W͎I͎N͎.",1
UgzMKaw9z2AV5LMcn8B4AaABAg,@brijeshkumar-xp5id,"Ngeri, sepupu gue yang baru SMP aja tau P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟.",1
Ugx0C_HiOdIXBKSlWeh4AaABAg,@MustafaAdem-x2j,Malam jadi lebih hidup gara-gara nemu 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.,1
UgyNjhMsgEOVZD0Hn0F4AaABAg,@ulecenl07,Momo nyohhh,0
Ugyn-ZFJoO3WwJaQuLt4AaABAg,@HalilHuseyin-z4g,"Kalau ditanya hiburan yang bikin relax, gue jawabnya ＰＵＬＡＵＷＩＮ.",1
Ugy_Q4i1_nu37QZierd4AaABAg,@BoraPinar,"Cuma mau bilang, lo harus cobain 𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 sekarang juga.",1
Ugz-LIi0mD8S77CeBKR4AaABAg,@YunusCaglar-t4u,"Dulu sering bosen, sekarang tiap hari rame gara-gara P͎U͎L͎A͎U͎W͎I͎N͎.",1
UgylOTm9op1DxvU52ox4AaABAg,@RezaAli-x8o,Harumnyo,0
UgwRLD7iIwr8HrkesL54AaABAg,@iiiaan,Emmm harummmyoooooooooo,0
UgwRMKd_TUoSPf6QaIR4AaABAg,@OmerYuksel-n9t,Pagi-pagi udah senyum-senyum sendiri gara-gara semalem main di 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.,1
Ugxyps71raNxaCNIlml4AaABAg,@ardiyansah4175,Ikan peliharaan itu mahh,0
UgxnVKPLRgWnOtjj2LR4AaABAg,@alekhgupta3232,P͎U͎L͎A͎U͎W͎I͎N͎ tuh kayak udah jadi lifestyle baru ya?,1
UgwhIp8-9uMsVvJy0Ul4AaABAg,@NathanielBernier,Kenal P͓̽U͓̽L͓̽A͓̽U͓̽W͓̽I͓̽N͓̽ tuh kayak nemu tempat nongkrong baru.,1
Ugxcmcu6cl-0sOvaKkt4AaABAg,@rejaulsarkar3889,"Lo percaya gak, temen gue sampe bikin merchandise Pulauwin.",1
UgyEOJTqdeROobxGe6V4AaABAg,@FatmaHalil-y8i,"Lo harus cobain sendiri main di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟, baru ngerti rasanya.",1
UgzodXbgVlvduXK8ewl4AaABAg,@KortneySeidel,"Udah nyobain banyak, tapi tetap baliknya ke 𝙋𝙐𝙇𝘼𝙐𝙒𝙄𝙉.",1
UgzljWe1Tuy3JB7iH2J4AaABAg,@sulaimanidrisia77-c1q,"pasak mangg, mukbang aligator",0
UgwCgo-mzz7jcPoLYip4AaABAg,@HakanMunever,"Gak sekadar seru, tapi juga nagih vibes-nya ＰＵＬＡＵＷＩＮ.",1
UgxmhILqFn9x-tw3RkN4AaABAg,@OzkanGizem,"Dari awal cobain sampe sekarang, gak pernah nyesel kenal P͓̽U͓̽L͓̽A͓̽U͓̽W͓̽I͓̽N͓̽.",1
UgxLYlql9UZ6aJEjG8d4AaABAg,@harisjuliansyah25,PERSIB JUARA🎉🎉🎉🎉🎉🎉,0
UgygVqUlVCknerTgSGB4AaABAg,@kristiankoplak5016,KE11,0
Ugyefypu_I4LxWBmOl94AaABAg,@Priyanto3366,Mantap nyooo,0
Ugzn-U2oABFekeF_IMx4AaABAg,@HalilMehmet-h7v,"Malem minggu gak kemana-mana? Tenang, ada ＰＵＬＡＵＷＩＮ yang temenin.",1
UgwpxFjlqV_bCNRD11h4AaABAg,@Weedz_,Edann nyoooooo 😂,0
UgzXBhIllUc4rXBvNe14AaABAg,@dadonidan2043,"A Dede sehat selalu..
Pokonya mantaaaapp nyoooooooo👍👍😁😁",0
Ugz4kAresDP75VThLZB4AaABAg,@hendrirahardi2874,Aku yang pertama nonton aku harap di bales yah komenan abdi A dede inoen,0
Ugwlaf_FTql117WXzGB4AaABAg,@Lieatinn12,Komen pertama 🎉,0
UgwtHaO5XK_A-AP6Ocx4AaABAg,@teamantizonk,"Selalu gemar liat konten anda bang .
Sukses selalu .jateng meramaikan",0
UgzQ0e7B9tfLKxWfnB14AaABAg,@SyafitriElly-k8x,Hadirrr bang,0
UgxMyI5Yjj15s9PRiUN4AaABAg,@build-city-rm7,Hayy bangg,0
Ugy4QAw7SQHpBBUQxMx4AaABAg,@dhanmar-5p,Mantap nyooo,0
UgxUdfMZ0FtJ9bRiRqV4AaABAg,@Windah_Bassudaraa,Gasss,0
UgxzkBb5UfFveUSUcR54AaABAg,@hendrirahardi2874,Mantap nyoo A dede,0
Ugwdy-fdNRogzYRPLL14AaABAg,@damasdhika6190,Pertama,0
UgydOERzOBi4NKLHbYJ4AaABAg,@ElsenSembara,Ke 1😂,0
UgyPGFNbJ3OqjNF8GGR4AaABAg,@ytfuckboy2431,pertama wakkk,0
Ugz1NI4Mdt8w10M3JiN4AaABAg,@emad738kemang2,p,0
UgwWHIDsMk5sGpVjq4d4AaABAg,@adamjuliansyah8098,Momok nyooo😂😂,0
UgwVTRMNgc1xyvWRre94AaABAg,@fahrul_q7580,Kayanya jodo deh mirip banget bentuk mukanya,0
UgwghxGANSX-0GMO4IF4AaABAg,@muhammadfadol8165,Kok muka nya sama antara jrom n bernadya,0
UgxuBTnGZrkr2TlmFAV4AaABAg,@gede90s,"Kalo Bernad jadi sama Jerome, gua mundur deh, kalah jauh 😢",0
UgwwJMIe1o29Tv3d8Ud4AaABAg,@ericksiahaan06,Oke Mulu Oky,0
UgwqbUTmBpyv9j1yjKt4AaABAg,@Dann76,coki muslim memuji iklan,0
UgxpffKdS0jT44WNv2t4AaABAg,@arofsayabanibani7608,Mirip sih mukanya cocok jerome sama bernadya,0
UgybCUW4yM8V7bNC2d54AaABAg,@D11hamAulia,Salfok sama batu kali yg ada di pipi si rengga,0
UgzJ56ChxbgEg4llIjB4AaABAg,@julicatur8461,Tp mereka mirip sih,0
Ugzju8yprmXiLM_NslB4AaABAg,@HeruWoke,Arek arek suroboyo,0
UgxiSpRxrpdvFlrX_dd4AaABAg,@ndpixel7,muka² jodoh pas senyum mereka,0
Ugw7c5VQa0G43BRScB14AaABAg,@dindacell972,kapan satu fream SMA bernadya,0
UgwPC4hlgCoKTR5VIKR4AaABAg,@putmarklee3499,😮😮,0
UgzoMNsky-lEWRd_j0h4AaABAg,@odikartiko2027,Drg cindy praktek di margorejo indah surabaya. Dekat plaza marina,0
UgxIO_NNg_qFbj61f-14AaABAg,@gevansyamhari2636,Ganteng juga ya si jerom,0
Ugwh0y62g-B-DnVpPPF4AaABAg,@hani-le1bn,Aduh  kok jadi  lebeh ribet jelasin tetang cewek ya😅 lebih bulut 2 dari  hitung2 an😅iti ya orang tuwa udah saling kenal gitu kan  om jerom,0
UgyS6GdXgxx7B5v1t9Z4AaABAg,@rivanalldi,ku tak pernah ikat rambutku semenjak kau bilang…….,0
UgzSJnjyOgw4s_QfPvR4AaABAg,@SyahrulRamadhan-df2zi,pantesan jerome dan bernadya mirip🤣,0
UgyBnMhjGOKWgqEYeKZ4AaABAg,@opkyazid5390,sirkel chindo surabaya emang sempit,0
UgxuPSa24vH87TKLV1J4AaABAg,@lismawarsihombing9972,Lahh... Baru jg beberapa hari lalu dibahas di grup 😅😅,0
Ugw2odDKnP3OkyFA3OF4AaABAg,@Praising007,Oke  oke. Oke oke oke oke😂😂😂,0
UgwMhxHk5PccDQaj1-F4AaABAg,@jeremyhuang2502,"""You pacaran sama Bernadya? Siapa itu?"" Livy Renata 😅 Livy, Bernadya itu bisa bikin lagu.. Dia salah satu penyanyi muda paling sukses di Indonesia saat ini. Lha YOU siapa? 😂 Influencer cuma gara2 personality... Hadeh...",0
UgzTBtvSsO3Dq9HGmhB4AaABAg,@Celengan-x2g,Oh anak Pdt. Marojahan Sijabat. Puji Tuhan keluarga yg diberkati. Kalau Tuhan mengizinkan akan jadian.,0
UgzGLsgW6lQ_KpvEXih4AaABAg,@febrinugroho486,Turut jalan Yesus Kristus Tahun keluarga memberkati turut jalan Yesus Kristus Tahun,0
UgzQA7djNiXgKo3R5YF4AaABAg,@silvianatalia7389,"Jerome dah pny pcr, Gracia , muka nya mirip sm mamanya Jerome, klo ga salah😅😅😅, aku subscriber dia udah lm, kagum sm kemampuan anak ini😊❤❤",0
UgwPwCAq2Rl-YCUi9qF4AaABAg,@econsamosir3504,Baru tau Jerome batak.tapi muka ke tionghoa ya .GK ada batak2 nya.,0
UgzQL_shFjUP4bJ3kc54AaABAg,@yunisbg8971,2 org yg gampang banget akrab biarpun br bertemu,0
Ugxn_fdM7uCmwRkW-rN4AaABAg,@banggopar7413,Kata bernadya lain LG JD yg bener yg mana nih...😅😅😅,0
UgxZBXR73AAlbmBBBxN4AaABAg,@azisraline2433,"Kok kesel lihat mukanya oki ini, udh gk lucu kok bisa dia jadi komika, jadi pemain bola aja lebih pantas😂😂😂",0
UgxQNwrKX4xAbw943yp4AaABAg,@PandiMunawar,Ok,0
UgyLkUj6D7tbm73ClHN4AaABAg,@Unknown8938,Sering ke dokter gigi... Udah pasti kaya sejak lahir ini.,0
UgxRzEl-MPum2saScsN4AaABAg,@Ellngll,"Mereka kya mirip gtu
Smoga jodoh",0
Ugx15ojdP79FE0ZADvd4AaABAg,@King.Marwoto,Hitomi : ahh naruhodo,0
UgwwnLcHUYDI0Z9-fvp4AaABAg,@daminikadarsyah7716,"Komunitas Generasi cerdas Indonesia... 
Smg mereka ini menjadi tongkat estafet BG generasi cerdas Indonesia dn Indonesia cerdas...👍👍🇮🇩💪⭐♥️",0
UgxfC_I47YHLTb4HRm14AaABAg,@Panggilsaja_ChoCho,"Sampai sekarang hubungan mereka...., jadi siapa yang akan dipilih Jerome?",0
UgwyfMz1lV-G3gkKOct4AaABAg,@NoorHassna-f1z,Muka mereka itu mirip Kaya adik kaka,0
UgyEE7lG40pD8zt2hV94AaABAg,@igoSuryah17,Oke bang siap🔥🔥🔥🔥,0
Ugz78gCN-haYNcG21114AaABAg,@PuputCahyi,Ok,0
UgznPeQXUVshepKJ5RV4AaABAg,@DaviesDanoe,"Kalau kedua orang ini berjodoh, mungkin akan lahir seorang ENSTEIN abad 21
Bang Jerome, anak saya cowok kelas 2 SMPN di Bandung sangat mengidolakan dan mengikuti channel Abang, thanks ❤",0
UgzSKtBqNFzyQPQT1Y14AaABAg,@TomiyamaAnugerahEkaSetyoAndini,Udahlah Jerome Pacaran Ama Livy Aja Dah Jer Ama Livy.,0
