comment_id,author,comment_text_clean,label
Ugy44M1KVE8irG8HkXh4AaABAg,@bintangnashrulmuzamil4967,read crab kepiting membaca,0
UgzarP8pzTkdfuQ9eZZ4AaABAg,@TimeLinesID,wkwkwkwk inon inon,0
Ugx6vkQCAcTbN6-W7bt4AaABAg,@FarelFarel-k7e,capek gua di oper sana sini tar hasilnya bagi dua yaa lelah gua soalnya aku kan hidupnya di laut,0
UgyDn6fAcaCXNbNoARN4AaABAg,@FahmiJamiludin-l6y,kepitingnya kok ga gerak,0
UgxtRc89tgDbGVmwY_t4AaABAg,@DhoyokDhoyok-o2o,keuyeup jengker etamah,0
UgzyiQg065FVSAW304t4AaABAg,@Xnp1334,ini namanya pembodohan,0
UgxfqpT5I2a1nlmkRcN4AaABAg,@adipratama4842,terserah elu dah bang gua mati masih aj buat bahan konten,0
UgyPh5wyNqy1OdcL7ZF4AaABAg,@pascolkuntul4687,ada bae gebrakan nya si aa gondrong satu ini,0
UgzS056bGw6fCwUeYu54AaABAg,@odyfaratody6685,itu klo di jawa tengah namanya suket lulang,0
Ugw8-mBme0ElcS7Stv54AaABAg,@Fitra29des,penonton baru gak usa heran dehh,0
Ugxve9qo7dr-YTMui5h4AaABAg,@GilangApriadi,backsound nya ituloh indah bgt,0
Ugw9i9cLM2CbJf9-Ao94AaABAg,@Azzamizzulhaq,itu kepiting udh mateng cuy,0
UgyHhxM8v8JGh5qWwQp4AaABAg,@BANGJH81,seru sekali berburunya,0
UgxRFcAuPfrAC_lEvuR4AaABAg,@ArdahLoca,sini om banyak makanan extrime,0
UgzfANuxgBXYf1WhraZ4AaABAg,@Danzkenok,gk pusing lord sya klo mkn itu suka ada pusing ny,0
UgzTMDbzjooi_jJ23c54AaABAg,@nagamenslotofficial,bg abg pakai mic gk bg suaranya kok kecil kali yabg,0
UgzvHopICJEMb4DOyCB4AaABAg,@ryncbldsgn16,sak karepmu penting menghibur lekkk,0
Ugz2yYdynQ9oJOyEZBF4AaABAg,@WendiNurfadli,keyep paeh anjir,0
UgyLuBDGhIzY5iRt4Ip4AaABAg,@AdheCahbanyumas,aa dede bisa gk sih kalo makan apa apa tuh jangan ngecap ke gitu kaya jorok,0
UgxjfLTxgLpiDrPshNJ4AaABAg,@Retrorika90,saran ajah sekali kali ngabolang kapiting alas bakau kang seru,0
UgwG5HP6Z43ElH8akAF4AaABAg,@lilittopan2342,kumaha dede inone welah,0
UgxGAAiPIIvwGEAUaw14AaABAg,@MuhammadPrayitna,pembodohan,0
Ugz168tDRBOkvb6ZXKB4AaABAg,@destagibran6861,sudah lama tidak nonton dede inoen,0
Ugyd2nQIcMBDpInZhiB4AaABAg,@aditmaulanah3954,sekali kali mukbang yuyu dong,0
Ugx31DKrG9dscDR_ahh4AaABAg,@aditmaulanah3954,kalaupun ada piring y udah di ambil orang,0
UgyUp5cNvj1oe_5HBP54AaABAg,@dewiponsel3388,uda mateng kepitinga nya anjir,0
UgwvxCfUbBvUHXeKNZJ4AaABAg,@jhonpeter6168,kepiting laut tu,0
UgzH2yqQdWjgGpTNULx4AaABAg,@UchihaObito-z6z,proses tangkep beli yuyu godok rebus di sebar ke parit parit sawah bikin konten nengkep yuyu tadi sambil rekam masak bumbu disusul dengan memasukkan kepitinh mateng makan udah selesai upload tamat,0
UgzCjptSIt0P0yRxbQ54AaABAg,@IdaPenyarikan,kepiting nya udah masak,0
UgzY1iufiH6APtv1_1J4AaABAg,@AtepRidwanparid,sehat selalu dede inoen sam kameramen nya,0
UgwWR9pekmA-eFk4F154AaABAg,@Kucingtvchanel,aura kasih bisa aja,0
UgzY7CjRSKWqMV3564x4AaABAg,@dayantarno2003,seumur2 saya dulu yg besar nya dsawah gk pernh tau lah ad kepiting kyk gitu ayak ayak wae,0
UgyQpfrx3brNJvadBZt4AaABAg,@DramaSeries87,di sawah mana ada kpiting kek gtu mana pda diem lgi kpiting y dah pda mati kepiting laut nyasar k sawah,0
UgxL_n4FrdqhQ6O08314AaABAg,@izmailsaleh7128,kepiting mati,0
UgzmqEz3HNjSiE8Z8nF4AaABAg,@venomvans8552,ko pada ga gerak,0
UgxJRgQRzQKi5JB4ZqJ4AaABAg,@lerrkulbet76,17 25 lait noh lu pada udah di jelasin kalo itu kepiting rajungan,0
UgyqJ923VEqvaB8x9t94AaABAg,@septiantian1880,di sawah mah keuyeup na ge harideung atau coklat ath akang,0
UgwNNBK65SYQkmRopJZ4AaABAg,@YTAche04,pura pura gak tau aja lah,0
UgxSveEowvjBHywaXhd4AaABAg,@nandoonibala9380,salam dari manado kang puncak rantai makanan,0
Ugz_rA_Y4EQzlUE7_Bh4AaABAg,@nandoonibala9380,suda jelas ini kepiting batu,0
UgzomlAGzCfH3q2DfTl4AaABAg,@pradaniwisnu6826,kepiting rebus itumah,0
Ugw8TnS12180y-3NXT14AaABAg,@AnggiAriani-b8w,terserah lu dah bro kita penonton pura percaya aja,0
UgxneO33D1IpHRSVOF94AaABAg,@RifaiDoank-h9l,ih tak puase,0
Ugy14Bv4bgg4Kay0I1l4AaABAg,@raehazard6274,keyeup solokan mah warna na burik hideung lain koneng kitu mang,0
UgymdKZ2e_iQm0dRZC94AaABAg,@AgiHarditika,itumah bukan mati lgi kepiting ny tapi udh mateng di rebus tinggal makan kocak udh maless berburu dy,0
Ugw5HPAEcX7_tm4JBa94AaABAg,@hadiazhaznam9010,kita pura2 gak tahu aja guys wkwk,0
UgwfCLBcNe97MkWbyud4AaABAg,@mrarchitect_02,4 23 kepiting apa,0
UgxuGXlXR12xFscney54AaABAg,@ZulFahmi-h9o,kamera men tidak bisa berbohong,0
UgxY36dE0E0bJKJNZzV4AaABAg,@kimaunggondrong8070,itu kepitingnya kena stun eudora ya a,0
UgyiW5VD_-Pa42Gr1TF4AaABAg,@Ocitt782,naha a keyep teh siga nu gs maot,0
Ugw5IcrMW7yRDsAOBtB4AaABAg,@RealmeC-ys5my,harummnyohhhhhhhhhh,0
UgwJXa55ZrQdmJIGy_p4AaABAg,@fikrijali1149,puncak rantaian makanan yang sesungguhnya,0
UgzeEocK9c5dN3yg7mp4AaABAg,@Hanya.229,udah pada mati,0
UgzcLjg6v8NgaDbHI1t4AaABAg,@RestiPiraAnanda,dulu nangkepin kepiting sawah perasaan warna nya item deh bukan merah itu mah kepiting rebus kayanya,0
UgyLMH0RC681ACCGy454AaABAg,@cagusspl3446,kameramen nya ketawa njir,0
UgylADbgIRrtO0maJaF4AaABAg,@anggasugarasugara4629,wkwkwk kepiting paeh eta mh,0
Ugw5YvpsZVs9-AKCPkB4AaABAg,@ApriliaHandayani-b2h,itu mh kepiting laut mateng,0
UgyDNpsTMmjDvuyKY7B4AaABAg,@dewiparningsih8413,kepit ng mateee,0
UgyAp7zD4et--hnzEd14AaABAg,@kangobet123kangonet12,ini penipuan mana ada kepiting begitu di sawa,0
UgxUniCPYDHHk8LvvOl4AaABAg,@thailunk_2287,seneng aj klau liat a dede masak,0
UgzNl85eMzzRFa1nAJh4AaABAg,@kresnanvlfz1214,kepitingna dihaneutkeun,0
UgzCfTj8aWL3fMXf8-J4AaABAg,@pinopyosh5175,fungsi nya diketok apee bang wkwk,0
UgwM37yT_zmIkvYpGZB4AaABAg,@pinopyosh5175,udh mateng eta mh,0
Ugw_M3dvdBZwOAqH57p4AaABAg,@Singpentingkelakon,asem gw sampe mikir beneran kepiting sawah,0
Ugx9BSTtXAIbDso3-S94AaABAg,@DenolBae-l6o,pasif namah yakin ges meninggoy coba mun masih hirup auto ngoyoyod,0
UgwgWe0s_SYYFPNDz2l4AaABAg,@Yudi-px4im,kocaaakkkkkk,0
UgwEtpwv6ylhIM24L_t4AaABAg,@BosBos-qu2ki,kok kepiting nya gak gerak,0
Ugyj8GfOGZ4KeKA_cCJ4AaABAg,@embunsyaban9742,namnya juga dede inone kepiting modar di tto di sawah bisa bener bikin konten,0
UgyI2RrdU02k9sSI98F4AaABAg,@teddykurniawan8041,bukan dede yang nga ada otak kita yang nga ada otak tau konten pembodohan aja di tonton tapi gimana lagi kontennya bagus wajar dari kecil suka nonton spongbob ciptaannya dede zaman majapahit,0
UgyZvsY-XHh8l_LacjN4AaABAg,@adindamaulidina3237,kepiting jenis ape aa ituu warnanya udah merah dr lahirr,0
UgxecKrT0xhRzUjfkPF4AaABAg,@biyanputra639,nggak seru soalnya kepiting mati,0
Ugz-j4UKGOhaot7GibZ4AaABAg,@mixedcontentofficial,serius amat bikin kontenya,0
UgxI47aKNI6fbTiGUiV4AaABAg,@Lightyagami-md8bv,itu mah kepiting udah di rebus,0
Ugx7i722F0dWf8-5M3J4AaABAg,@habib992,mana ada kepiting gitu di sana wkwk,0
Ugz1zab59Q8hksuLsad4AaABAg,@rianario6766,mana ada kepiting sebodoh itu yuyu yayai yoyo yeye nenen,0
Ugx77oy9N5iu69oPpwV4AaABAg,@Iky-o7w,just konten gank ini kepiting udah mateng keliatan dari warna,0
UgxP3xBEMi7MOGgM74p4AaABAg,@zaenalabidin-wb5dd,kepitingnya pasrah bnget ya a inoen,0
UgzIyW44dH6tNA0dT-94AaABAg,@KesolGTH,ouh gituhhhhh,0
Ugz9mniI8e3Lp0ATJfh4AaABAg,@Kumpulan_Setory335,semua yang ada disini terasa sedang diboongin dede inoen,0
UgyXg32Eqc1Kiqk97w14AaABAg,@rabbaniassalam,paraeh kepitingnage a,0
UgzUxTh4qWQT3fD_o2B4AaABAg,@riskymukti3436,itu gak dibersihhin dulu dibukak cangkang nya boss sisa makanan yang belum dicerna si yuyu gmana jadi nya itu,0
Ugz-TKCb0iVp-E9Pcet4AaABAg,@RiskyPratama-c9r,baik bsok daroin kpiting alaska di sawaah a,0
UgxMmsyEj4RcWdN9BOF4AaABAg,@Dyf_wankkey,gpplah buat hiburan pura gk tau aja deh,0
UgxIrUBQLWbAVp1q0Jt4AaABAg,@Vegiklanesya,udh direbus wkkwkw mantap makin kreatif,0
UgxSrV42hKtlPVn6WAJ4AaABAg,@TollayChannelGaming,nyedot bumbu doang,0
UgxW9TC3OjyfTE1n1314AaABAg,@QURROTA_AL_JOURNEY,wkwkwk lucu banget,0
UgyUYwzFmqcC7wFsVn14AaABAg,@Cehan322,aneh ya bund ko ga pada gerak ya kepiting nya,0
UgxIiQYjje8Zsqpu-L94AaABAg,@silverblack9679,19 43 review ngmng jujur kepiting yg udh lama d laut baru d share mana ada kepiting sawah begitu warnanya,0
UgzKgISi86bwjOkn4HJ4AaABAg,@CookingIdeasByShety87,kameramennya nahan tawa,0
UgxfUEJKcs5oTC_bNSV4AaABAg,@cadanganbaim2874,udah mati njir kepitingnya udah ditaro sebelum syuting,0
UgxjW_5kvAhj9JhF8tV4AaABAg,@rizaludin425,kepiting dah mateng itu ada aj klakuan,0
UgzJ6kdZW4Cku4UE1AJ4AaABAg,@akashiraartwork,ini antara halu dan beneran udah abu abu kalau king dede inoen nih hahahhahahahha,0
Ugzh9fhJBUFG2nzfIZ54AaABAg,@jutanime2001,kepiting rebus be lilke,0
UgyNxf3FJ1Rx0302pv54AaABAg,@ericchayadi4521,ide mu buat konten kreator lain nya menanggissss king lord,0
UgyxnxI2gyR9XkgKiiF4AaABAg,@NoviYanto-z1d,tu kepiting y bli d psar dlu bru d taruk situ,0
Ugy68JvqHDQ5MeURVrt4AaABAg,@dedearisma6328,kepiting nya mati suri gaes hahaha,0
UgzW3ABbfEKX9sGulwJ4AaABAg,@dswaw,kepiting wis modar asu,0
UgwJ9rEI4r39uWIqAbJ4AaABAg,@papahmea6661,keuyeup modar,0
UgwL0QPoh6JbOa_nuc54AaABAg,@Raficypip077,buset sholat dimasjid makin gacor,0
UgzJXMLq0qI63mXH4854AaABAg,@zvx_ari,kok pandai ya dia bohongin kita padahal itu kepiting udah di rebus,0
UgzRKoOY8g235Rpa33J4AaABAg,@FikriMaulana-ly4rd,wkkw kepiting oren disawah aduh,0
UgxDduZqe0PQU4OwoOB4AaABAg,@yasminamira-dx5hf,ko dah mati itu kyk y,0
UgxLzqh3zvTDhuWT0I94AaABAg,@GembengZx,edukasi bagi anak,0
Ugx9Cl3FIgWfHtuFdrt4AaABAg,@fajarpramujadesirahamwati8691,kpotong mati di tarok itu mah,0
UgyqinhhkayLBLYcdsl4AaABAg,@skipp-f4x,jadi kureng nonton nage kieu wae mah,0
UgwyWjAYHEvTEpllKBp4AaABAg,@PajriIrjapm-j2t,naha a bet te hirup kepiting na,0
UgzaCXRA6UCYkmePfp94AaABAg,@adijayawibowo4841,itu rajungan yg ditangkep malem2 bukan si,0
Ugx_bDcgb83JPXMsqS94AaABAg,@AgumGumil,kepiting modar etamah a,0
UgzD9wBfXOyeOVJSC1R4AaABAg,@ershyadkhan499,konten apaan ini kepiting udah meningsoy direbus malah dijadiin konten kocak wkwkwkwkwkwkaka dikasi nama red crab lagi ampasss,0
UgzKEvMc3s1zEl3orTp4AaABAg,@FerdyArdiansyah-w5s,gak ada kepiting merah di sawah itu mah beli di pasar,0
Ugz2mLE0BD-xQeq-ye94AaABAg,@raihan5923,meuni rariweuh,0
UgxzddTrF6BX5fpYOgl4AaABAg,@hoirulllakbarr990,utamakan nonton samapai selesai biar paham a dede bilang apa di akhir 27 01,0
Ugwf8C01iLgxvyy1tgl4AaABAg,@faisalabkary,duka atuh gs lieur ngababdungan nage,0
UgzTolzWOi9zxZiuXNN4AaABAg,@HabibiPrawira,mangkel ndelok vidiomu iiii,0
UgwQaDnS9O77Dabkjf94AaABAg,@mchhari_14,enak gtu kepiting baca nya,0
UgzWBvimbE_Rdn0en_x4AaABAg,@dedidoang1139,keuyeup jengker,0
Ugw_RsJG393dYcP7ykV4AaABAg,@tukangubet921,kepiting pasar,0
Ugz4EQUA7I_rRBlwx9J4AaABAg,@ThoriqRam,kepitingg di sawaahhhh,0
UgyQs599NEZjIHQJVEV4AaABAg,@SangPenguasa,nurut bet njerr,0
UgzGoLEy5AIuek4m31J4AaABAg,@Bobhendi,busettt itu mah kepiting udeh di rebus kang aya2 wae dah mantapnyo,0
Ugy6B1maJRA5FgqBhLN4AaABAg,@nangsiodog3001,kepiting laut itu bang,0
UgxQUksAZ2zz9f3HeRZ4AaABAg,@RiyanJunior-v7g,kang saran brantas aja yg komen2 judol,0
UgzJubNKyatqIyu13h14AaABAg,@rafaelakbar1889,ahhaha,0
Ugyxzw2lBigHQvBqQGh4AaABAg,@josnolemot,padahal udah direbus ciceburin lagi kesawah,0
Ugy_-ysKL8LNlqTqUph4AaABAg,@RudyAdriansyah-p8k,konten kok pake kpiting udah mati,0
Ugz5JQn2XyOZsxhRffd4AaABAg,@Odisuandi,bahaya euy kepiting alaska nyampe indonesia,0
UgzNJahg3nptH7XLqrh4AaABAg,@achmadridho2566,kepiting rebusan nyasar ke sawah,0
UgxBWeAZmFs8Ab1vret4AaABAg,@enynuraeny4442,sudah di setting kepiting nage paeh haduh,0
Ugz_DsuPNEdvo7PxRzx4AaABAg,@NurMuqorrobin-w9f,ga ada yang mau di endorse dede inoen ya brand brand peralatan masaknya,0
UgwplF-OAjwDNsf3yAx4AaABAg,@plot-0projek188,ini bisa di makan ya,0
UgycB_nm2_8bOzRCRyN4AaABAg,@RusMiati-001,keyeup mana aya kepiting disawah,0
UgwBAFEhgeU_zwERTo94AaABAg,@PardiKurnia,itu rajungan mana ada kpting rajungan di sawah pe a,0
UgwFWEJRSEo63HaTq_t4AaABAg,@RusMiati-001,bukan kepiting tapi keyeup sawah,0
UgwhL7Bb677qiQgI6X54AaABAg,@AndyKurniawan-k5n,bukanya lu udah beli gw d pasar,0
UgxLGJIDjS1MzneVk2N4AaABAg,@ahmadfahroji-em1dp,atuh nhy teraraosan udh mati,0
Ugxo-IdU9F9aqgmSA6B4AaABAg,@DesiAmelia-v1g,kepitingnya sangad jinak sampai tdk bergerak,0
UgwWZYoF_Jutlro1yAV4AaABAg,@ahmadfahroji-em1dp,tong seri suup,0
Ugx6sbTh9REhm9LfU9F4AaABAg,@ahmadfahroji-em1dp,anjir d dsintrek langsung paeh,0
UgwCZg1Am9VSClyl2294AaABAg,@ahmadfahroji-em1dp,klo dtanggrang rumput carulang iy bnr buat obt,0
Ugy1pgrxXOVBKQ5Pml94AaABAg,@ekasanjaya6004,next cari ulat sagi di pohon kelapa yg udah tumbang,0
Ugw36fieK1FnPAiqpwx4AaABAg,@rizss-j7l,vidio berikutnya udang entis mang dede,0
UgwdB6eSiYHGQ36JzRt4AaABAg,@manusiatenang1157,muka ga bersalah itu yang bikin ngakak bangsat wkwk,0
UgzpXmLoVK6oQHJc-FJ4AaABAg,@Antonio13337,puncak rantai bikin ngiler dan laper lagi ujan2 liat konten kang dede jadi pengn nyobain makanan sfe kang dede,0
UgziCJCyURO3VENqT_J4AaABAg,@KempongAnip,heheheh,0
Ugy2diUBDP5fUkFQ2qZ4AaABAg,@HabibiPrawira,kepiting mati di bikin konten dasar gak kraleatif bagusan punya bang tiko ko tiko,0
UgxcNO8sETtu6EwkE8F4AaABAg,@GadingDicky-v2m,lebih seruh dede inoen yang dulu yang sering berburu dan di masak langsung bukan yang kayak gini bang udah beli bahan dan di taruh di sawah seakan akan kyk real itu lanjut aja kyk konten kyk dulu bang enak di lihat,0
UgwlnvCQwxlN7hn_P514AaABAg,@ahmadrajid2947,slot hama,0
Ugz4rfTfbIb5_1HBdxd4AaABAg,@quielfate,aktif krna gelap klau pagi hari ngk gerak soalnya bikin kontennya pagi,0
UgxBgVh2C9Uc__tVlpd4AaABAg,@BisriSupeni,kepiting setengah mateng tu,0
UgwnOLXQIfsQDydZvRl4AaABAg,@duniachanel21,yg penting hiburan,0
UgzS1_7vw9gGYPx51-14AaABAg,@yudisastiadi8195,itu kepiting sungai,0
Ugwf2n-2LOcRmusq1qd4AaABAg,@RizalSaputra-n8s,like ke 5 2 rb,0
UgxLr8oMhRq-1GVPVuF4AaABAg,@ridwanjuny1118,red crab kalau di tempat saya namanya medium rare crab aa atau kepiting setengah mateng,0
UgwbUP0WWhqEDLBTZSR4AaABAg,@muhammadfajarsubekti6709,kepiting be like baru aja dilepas udah diambil lagi,0
Ugxf3sYQAbPZjhm29mx4AaABAg,@asiahasiah7561,kuyu,0
UgzZoUgls5DxabIXePV4AaABAg,@asiahasiah7561,itu mah bukan kepiting kuryu itumah,0
UgxmAcH8mCEPfMvK9V14AaABAg,@Laa_23-23,belom tau aja dede inoen emng beda,0
UgzslKmgSC7oCZpQwwx4AaABAg,@aisyahkhadijahbaraja7632,keuyeup beureum,0
Ugw_OS4aVDH59Rg31w54AaABAg,@RanggaWiguna-x3o,heeh da geus paeh keuyeup na,0
UgxvrJtJoPevKe0Xk1l4AaABAg,@ekodiesmawanto4571,ini asli apa borongan,0
UgyzAocX8BUEtCm91v94AaABAg,@rizaldiahmad5397,lucu banget sumpah ini konten,0
UgwXZTM_u6Od3rlYz2x4AaABAg,@milhameffendi10082,di getok 2 kali langsung inalillahi tu kepiting,0
Ugw41c5qkJkmr6_z21d4AaABAg,@dytalita5833,baru kali ini ada kepiting anteng aja pas mau di tangkap biasanya agresif ada yang aneh hahahaha,0
UgztPmG3CILiu0EfypB4AaABAg,@didinsetiawan8674,naha kepeting teh siga anu menang ngulub,0
Ugy0MajaL8fcxAQG1tp4AaABAg,@cebonkne127,kepiting mateng wkwkw,0
UgwcOHitkHR-oBE1ZaZ4AaABAg,@ecaerliyan8503,udah di rebus itu mah,0
UgwvSmcIy7oZqGL4SuB4AaABAg,@MR_REGGE,kasian itu tuan krabs pasti spongebob patrick warga bikini bottom lagi mencari tuan krabs,0
UgyJjhsIia42lz-nLPB4AaABAg,@riowirahadi5018,manya keuyeup teh teu arusik aneh yeu mah,0
Ugy9wNJ94x4CQNqu0CF4AaABAg,@rositadamayanti7901,pembodohan publik atuh ini mh,0
UgyNgerYQnUa6b9D1SZ4AaABAg,@Sengkoeni_real,emmhhhh keyepnyooo,0
Ugz_HrVpdPHy0FtoW9R4AaABAg,@gabrielsbastian8893,mantap a berbubu kepiting baca,0
UgyY1vPik2VlCd27BJV4AaABAg,@DanangAprilR-vs9py,bang makan tutut bang,0
UgxiPKVPVtHh-jfO4eR4AaABAg,@AndiAmirul-fn3nw,itu kepiting laut,0
UgwpnMlqxyVkPSDNYRl4AaABAg,@arustrysadaws9344,17 20 padal udah dijelasin tapi liat komentar wkwkwk sdm,0
UgzvSRxXJNSWX3OqS3J4AaABAg,@DamarPrayogaa,yg nonton dari jampang,0
Ugxz2bb8p3r3qtMJhRh4AaABAg,@bng_JAYIM99,enak lgi klo udh mateng,0
UgwYePy4tdkdIWQba_h4AaABAg,@hendihandriansah115,jangan katawa sup,0
UgxYdsqj__7OW908Eqp4AaABAg,@bountykiller3743,eta mh kepiting asak a soalna tos oren warna na,0
UgxzFHNaWMMerM7E71N4AaABAg,@AGUSWIBOWO-hw4bf,mantap share lok a,0
UgzBqlEE4W-vjZKsbbF4AaABAg,@waltzeroo,heran kali gk ada perlawanan itu kepiting lagian pasti klo di jebak udh kabur atau mutusin capitnya sndiri,0
UgynGQF8Vkdt8rI38YZ4AaABAg,@KhasanudinHasan-os3br,ya ide dong semgat,0
Ugyiznxma1ScukmChr94AaABAg,@BarraFilm.,kepiting read kepiting membaca,0
Ugxo6f0NK3B5rAO5rxV4AaABAg,@kelpinando5-ni9tf,kang dedek bikin konten kambing alas ala beruang maduh bikin sekenario yg bagus biar seruh nonton nya,0
UgzqREmy35OtDSDACrF4AaABAg,@kelpinando5-ni9tf,dede inon bikin konten masak kepeting tu kepeting uda direbus ditaroh disitu dapet beli dipasar memang kocak konten nya tu kepeting kok gk ada gerak sama sekali itu udah mati,0
UgzK2S2lz_xUpDEW1K54AaABAg,@RUBISEPTIADI-d9u,eta mah keuyeup pasar mang hahah,0
UgxfkwbwaKkYwCKaPZx4AaABAg,@triznoaji39,halo mandra,0
UgyC5ZL0dx16BnWH69l4AaABAg,@fajarramadan9762,itumah kepiting udah mateng aa,0
UgyNlQiKgVbYFzzktZh4AaABAg,@elisaroshandy1817,kocak kreatif ke psar dlu beli kepiting trus di taro di sawah tapi ttp seru,0
UgxQphzgbbDIHKtvDCx4AaABAg,@AndreFery-k3x,bgst kpiting yaya,0
UgxDwCjGeq6oW_EIpop4AaABAg,@akunfakesilahkanhujat2829,mantapnyooo,0
Ugzs_8Ho8ILUO4zsB5R4AaABAg,@saifullahramadhan4214,wkkwwkkwwk mana ada kepiting gitu di sawah,0
UgzPjzIY1WWqc1qBMSt4AaABAg,@AbiMahyu,kliatan mati dan dri pasar,0
UgxkWPk3VeHbTIbjYah4AaABAg,@ahmadisaputrav2,kang jangan pakai alat itu udah comotin aja langsung ja itu mah udah pada mati kepitingnya,0
Ugw_CTpezvCvPXY_Q3R4AaABAg,@gibralmuhammad2188,menit 1 32 ngomong apa weh,0
UgwHP0C5E1PrqLEvB3p4AaABAg,@claramonikaa,mantep king bos,0
Ugwflsw1ANK9l5L7QRV4AaABAg,@renoldendro3957,kepiting hewan nokturnal ya aa,0
Ugw3HM2WGBaQ6C0a4nN4AaABAg,@renoldendro3957,kepiting sekilo berapa aa,0
UgzWr2lafbMS4QU-pH14AaABAg,@ridairawan4130,kepiting lepasan dari pasar nihhhh wkwkwk,0
UgzedFxUHD4741jSfsp4AaABAg,@sempoledoedd,kok saya cari di selokan sawah gak ada sih,0
UgychOMltQDYrj40tNB4AaABAg,@vdchanel1589,rumput jebakannya sangat ampuh skali ya de skali terjerat jebakan kepiting langsung mati,0
UgwdvucvWBZCtWMNvYl4AaABAg,@s1gn4turee666,beby crab biar bisa di makan sama cangkang nya aja mang,0
UgxpfbtLviuk1lLiqrB4AaABAg,@s1gn4turee666,stopjudolyaakawan,0
UgzJHUmk7co3tIK0bK14AaABAg,@vprobloxqsi11293kshijarah,kalian tau gak sebenarnya a dedee ngerekam pake hp aja tapi bagus juga editor dan kameraman nya jadi gak keliatan kaya di hp,0
UgxuREmytvh9wycN6XJ4AaABAg,@vprobloxqsi11293kshijarah,17 25 nah salut banget yg aku suka dari channel dan konten a dede ini dari kejujurannya dia jujur ngomong apa adanya 19 58 salfok ada anak kecil yg adzan 21 50 sholawatan leureus a 23 09,0
UgxhmxvrTx3y1dnV-w14AaABAg,@vprobloxqsi11293kshijarah,salfok aama judulnya read membaca padahal harusnya red merah,0
UgwyD3r_I5DjVMwA7qJ4AaABAg,@vprobloxqsi11293kshijarah,1 33 kalau a dede seuri gara gara suradeng apakah itu beneran obat atau bukan soalnya itu kan jukut yg suka di injek injek sama saudara ku udah beneran di minum air nya g8nana nih a bercanda atau beneran,0
UgwynNNpXEX_Aoh2Q3R4AaABAg,@vprobloxqsi11293kshijarah,semoga next kedepannya bisa benerannn berburu kepiting hidup dan dimakan hidup hidup ya a dede ainun,0
Ugxq23WPnNksvXJFY7h4AaABAg,@lukmanhakim5426,besok2 berburu cumi cumi di persawahan bang,0
UgyGmlJk4tE4wvWRiJ54AaABAg,@PantekTenan,sebenarnya kang dede ngonten ke pasar untuk beli kepiting gpp banget ko tetep kita apresiasi dari pada kerja 2x seperti itu dan terasa flat juga di tontonnya,0
UgzsCDnSbJAmwuVTid94AaABAg,@taufikhasan_7116,ini mah kepiting waktu di konten sebelum nya ngk di mkan pas wktu nangkap tpi di msak dlu buat konten selanjutnya wkwkwkkw,0
UgwxQcn4FzWSPRQfh554AaABAg,@WayWay-y8z,0 53,0
UgwgP-WPRi6AakrUBTh4AaABAg,@ifchanel6983,naha tegerak kepiting teh kan sok nyapit atau kabur ai ieu mah heunta,0
UgxTbDUv5is3lZqU2cx4AaABAg,@aimhaf1876,kepiting nya dah mati itu masa gk ada yg gerak pas di tangkep wkwkwk,0
UgzRm7_QgOcWR86LEMh4AaABAg,@doniarosid4802,kayeup sawah rebusd,0
UgyoaQSJSsQ0ifdl_h54AaABAg,@bagusagii9139,subscriber lama mah ga kaget yang penting menghibur,0
UgwQxr--PatfxT2QsWp4AaABAg,@Taufikk324,di tilik mirip ratu aulia wkwk,0
UgyOceds4o6nRK4f69d4AaABAg,@randompostvidio6174,seperti biasa lagak nya kyk orang bener,0
Ugz83kCnvh7ycSpQlsh4AaABAg,@ar5379,ada kepiting yuyu ada kepiting yaya ngakak si usup,0
Ugz3MYRn2NKbvXlhQcd4AaABAg,@RagaSaputra-s2c,dosa lo bang nipu banyak orang demi konten wkwk,0
UgzRh8lZ0Jq4WUzChq54AaABAg,@orangcakep841,sejak kapan kepiting hidupnya di sawah dede wkwkwkw,0
UgxToRcL4eYxHd1pq5N4AaABAg,@HariyantoBlendy-ej1fk,rajungan kok d sawa si lord,0
UgyJyvojbUj6KX0pgCl4AaABAg,@katrinroading1933,kekurangan bahan konten natural aja klo bikin konten jgn dibuat2,0
Ugz5_CbeL7rnsOwfMKV4AaABAg,@Chanelgabut58,kepiting pingsan,0
UgxKaQRJ2jhwmMN8Em14AaABAg,@Rizalhartono5658,baru tau ada kepiting laut di sawah,0
Ugwo1gh_yy7yoQn_HhZ4AaABAg,@ariebudimanchanel3482,penasaran kepiting beli di pasar taro di sawah,0
UgylhPojVHmIQzKG56B4AaABAg,@trisnasaputra5663,sampe segitunya nyari konten kepiting mati di taro anak tk juga bisa,0
UgzPXaP-3j8aeZMUb554AaABAg,@LeaderEngineering-c3q,sangat medmbagongkan,0
Ugzgx9TJ2YuR6VCoG6d4AaABAg,@LeaderEngineering-c3q,bosen,0
Ugxw35DioRWEiLSrrLF4AaABAg,@Sarasvati2,crabius red garutnisius itu,0
Ugzg1PfHRfMTrdqt_5p4AaABAg,@cipengrajatega7592,kepiting mati itu cuuk,0
UgxiKLbgSyoV7xrbc854AaABAg,@Streetxff,ges asak eta mang dede,0
UgyEyf8mKfLXmN5tzGt4AaABAg,@KARINTIKTOK5,apakah anda waras mang,0
